person_id,player_name,season,round_number,round_pick,overall_pick,draft_type,team_id,team_city,team_name,team_abbreviation,organization,organization_type,player_profile_flag
76183,LanceBlanks,1990,1,26,26,Draft,1610612765,Detroit,Pistons,DET,Texas,CollegeUniversity,1
922,EldenCampbell,1990,1,27,27,Draft,1610612747,LosAngeles,Lakers,LAL,Clemson,CollegeUniversity,1
77129,LesJepsen,1990,2,1,28,Draft,1610612744,GoldenState,Warriors,GOS,Iowa,CollegeUniversity,1
389,ToniKukoc,1990,2,2,29,Draft,1610612741,Chicago,Bulls,CHI,UniversoTrevisoBasketItaly,OtherTeamClub,1
61,CarlHerrera,1990,2,3,30,Draft,1610612748,Miami,Heat,MIA,Houston,CollegeUniversity,1
77286,NegeleKnight,1990,2,4,31,Draft,1610612756,Phoenix,Suns,PHX,Dayton,CollegeUniversity,0
1680,BrianOliver,1990,2,5,32,Draft,1610612755,Philadelphia,76ers,PHL,GeorgiaTech,CollegeUniversity,1
77794,WalterPalmer,1990,2,6,33,Draft,1610612762,Utah,Jazz,UTH,Dartmouth,CollegeUniversity,1
340,KevinPritchard,1990,2,7,34,Draft,1610612744,GoldenState,Warriors,GOS,Kansas,CollegeUniversity,1
323,GregFoster,1990,2,8,35,Draft,1610612764,Washington,Bullets,WAS,TexasElPaso,CollegeUniversity,1
1027,TrevorWilson,1990,2,9,36,Draft,1610612737,Atlanta,Hawks,ATL,CaliforniaLosAngeles,CollegeUniversity,1
76672,AJEnglish,1990,2,10,37,Draft,1610612764,Washington,Bullets,WAS,VirginiaUnion,CollegeUniversity,1
146,JudBuechler,1990,2,11,38,Draft,1610612760,Seattle,SuperSonics,SEA,Arizona,CollegeUniversity,1
88,SteveScheffler,1990,2,12,39,Draft,1610612766,Charlotte,Hornets,CHH,Purdue,CollegeUniversity,1
902,BimboColes,1990,2,13,40,Draft,1610612758,Sacramento,Kings,SAC,VirginiaTech,CollegeUniversity,1
76097,StephenBardo,1990,2,14,41,Draft,1610612737,Atlanta,Hawks,ATL,Illinois,CollegeUniversity,1
77386,MarcusLiberty,1990,2,15,42,Draft,1610612743,Denver,Nuggets,DEN,Illinois,CollegeUniversity,1
763,TonyMassenburg,1990,2,16,43,Draft,1610612759,SanAntonio,Spurs,SAN,Maryland,CollegeUniversity,1
1667,SteveHenson,1990,2,17,44,Draft,1610612749,Milwaukee,Bucks,MIL,KansasState,CollegeUniversity,1
213,AntonioDavis,1990,2,18,45,Draft,1610612754,Indiana,Pacers,IND,TexasElPaso,CollegeUniversity,1
78555,KennyWilliams,1990,2,19,46,Draft,1610612754,Indiana,Pacers,IND,ElizabethCityState,CollegeUniversity,1
400,DerekStrong,1990,2,20,47,Draft,1610612755,Philadelphia,76ers,PHL,Xavier,CollegeUniversity,1
76,CedricCeballos,1990,2,21,48,Draft,1610612756,Phoenix,Suns,PHX,CalStateFullerton,CollegeUniversity,1
83584,PhilHenderson,1990,2,22,49,Draft,1610612742,Dallas,Mavericks,DAL,Duke,CollegeUniversity,0
76079,MilosBabic,1990,2,23,50,Draft,1610612756,Phoenix,Suns,PHX,TennesseeTech,CollegeUniversity,1
380,TonySmith,1990,2,24,51,Draft,1610612747,LosAngeles,Lakers,LAL,Marquette,CollegeUniversity,1
474,StefanoRusconi,1990,2,25,52,Draft,1610612739,Cleveland,Cavaliers,CLE,PallacanestroVareseItaly,OtherTeamClub,1
83583,AbdulShamsidDeen,1990,2,26,53,Draft,1610612760,Seattle,SuperSonics,SEA,Providence,CollegeUniversity,0
925,SeanHiggins,1990,2,27,54,Draft,1610612759,SanAntonio,Spurs,SAN,Michigan,CollegeUniversity,1
913,LarryJohnson,1991,1,1,1,Draft,1610612766,Charlotte,Hornets,CHH,NevadaLasVegas,CollegeUniversity,1
72,KennyAnderson,1991,1,2,2,Draft,1610612751,NewJersey,Nets,NJN,GeorgiaTech,CollegeUniversity,1
182,BillyOwens,1991,1,3,3,Draft,1610612758,Sacramento,Kings,SAC,Syracuse,CollegeUniversity,1
87,DikembeMutombo,1991,1,4,4,Draft,1610612743,Denver,Nuggets,DEN,Georgetown,CollegeUniversity,1
120,StevenSmith,1991,1,5,5,Draft,1610612748,Miami,Heat,MIA,MichiganState,CollegeUniversity,1
475,DougSmith,1991,1,6,6,Draft,1610612742,Dallas,Mavericks,DAL,Missouri,CollegeUniversity,1
26,LucLongley,1991,1,7,7,Draft,1610612750,Minnesota,Timberwolves,MIN,NewMexico,CollegeUniversity,1
1855,MarkMacon,1991,1,8,8,Draft,1610612743,Denver,Nuggets,DEN,Temple,CollegeUniversity,1
278,StaceyAugmon,1991,1,9,9,Draft,1610612737,Atlanta,Hawks,ATL,NevadaLasVegas,CollegeUniversity,1
183,BisonDele,1991,1,10,10,Draft,1610612753,Orlando,Magic,ORL,Arizona,CollegeUniversity,1
210,TerrellBrandon,1991,1,11,11,Draft,1610612739,Cleveland,Cavaliers,CLE,Oregon,CollegeUniversity,1
21,GregAnthony,1991,1,12,12,Draft,1610612752,NewYork,Knicks,NYK,NevadaLasVegas,CollegeUniversity,1
905,DaleDavis,1991,1,13,13,Draft,1610612754,Indiana,Pacers,IND,Clemson,CollegeUniversity,1
1101,RichKing,1991,1,14,14,Draft,1610612760,Seattle,SuperSonics,SEA,Nebraska,CollegeUniversity,1
138,AnthonyAvent,1991,1,15,15,Draft,1610612737,Atlanta,Hawks,ATL,SetonHall,CollegeUniversity,1
423,ChrisGatling,1991,1,16,16,Draft,1610612744,GoldenState,Warriors,GOS,OldDominion,CollegeUniversity,1
2349,VictorAlexander,1991,1,17,17,Draft,1610612744,GoldenState,Warriors,GOS,IowaState,CollegeUniversity,1
76265,KevinBrooks,1991,1,18,18,Draft,1610612749,Milwaukee,Bucks,MIL,LouisianaLafayette,CollegeUniversity,1
78194,LabradfordSmith,1991,1,19,19,Draft,1610612764,Washington,Bullets,WAS,Louisville,CollegeUniversity,1
1819,JohnTurner,1991,1,20,20,Draft,1610612745,Houston,Rockets,HOU,Phillips,CollegeUniversity,1
785,EricMurdock,1991,1,21,21,Draft,1610612762,Utah,Jazz,UTH,Providence,CollegeUniversity,1
1034,LeRonEllis,1991,1,22,22,Draft,1610612746,LosAngeles,Clippers,LAC,Syracuse,CollegeUniversity,1
914,StanleyRoberts,1991,1,23,23,Draft,1610612753,Orlando,Magic,ORL,LouisianaState,CollegeUniversity,1
296,RickFox,1991,1,24,24,Draft,1610612738,Boston,Celtics,BOS,NorthCarolina,CollegeUniversity,1
83585,ShaunVandiver,1991,1,25,25,Draft,1610612744,GoldenState,Warriors,GOS,Colorado,CollegeUniversity,0
1821,MarkRandall,1991,1,26,26,Draft,1610612741,Chicago,Bulls,CHI,Kansas,CollegeUniversity,1
432,PeteChilcutt,1991,1,27,27,Draft,1610612758,Sacramento,Kings,SAC,NorthCarolina,CollegeUniversity,1
77426,KevinLynch,1991,2,1,28,Draft,1610612766,Charlotte,Hornets,CHH,Minnesota,CollegeUniversity,1
83594,GeorgeAckles,1991,2,2,29,Draft,1610612748,Miami,Heat,MIA,NevadaLasVegas,CollegeUniversity,0
77628,RodneyMonroe,1991,2,3,30,Draft,1610612737,Atlanta,Hawks,ATL,NorthCarolinaState,CollegeUniversity,1
753,RandyBrown,1991,2,4,31,Draft,1610612758,Sacramento,Kings,SAC,NewMexicoState,CollegeUniversity,1
76772,ChadGallagher,1991,2,5,32,Draft,1610612756,Phoenix,Suns,PHX,Creighton,CollegeUniversity,1
1106,DonaldHodge,1991,2,6,33,Draft,1610612742,Dallas,Mavericks,DAL,Temple,CollegeUniversity,1
76277,MyronBrown,1991,2,7,34,Draft,1610612750,Minnesota,Timberwolves,MIN,SlipperyRock,CollegeUniversity,1
77098,MikeIuzzolino,1991,2,8,35,Draft,1610612742,Dallas,Mavericks,DAL,SaintFrancisPA,CollegeUniversity,1
76450,ChrisCorchiani,1991,2,9,36,Draft,1610612753,Orlando,Magic,ORL,NorthCarolinaState,CollegeUniversity,1
386,ElliotPerry,1991,2,10,37,Draft,1610612746,LosAngeles,Clippers,LAC,Memphis,CollegeUniversity,1
83592,JoeWylie,1991,2,11,38,Draft,1610612746,LosAngeles,Clippers,LAC,MiamiFL,CollegeUniversity,0
1429,JimmyOliver,1991,2,12,39,Draft,1610612739,Cleveland,Cavaliers,CLE,Purdue,CollegeUniversity,1
77,DougOverton,1991,2,13,40,Draft,1610612765,Detroit,Pistons,DET,LaSalle,CollegeUniversity,1
76875,SeanGreen,1991,2,14,41,Draft,1610612754,Indiana,Pacers,IND,Iona,CollegeUniversity,1
83587,SteveHood,1991,2,15,42,Draft,1610612758,Sacramento,Kings,SAC,JamesMadison,CollegeUniversity,0
78273,LamontStrothers,1991,2,16,43,Draft,1610612744,GoldenState,Warriors,GOS,ChristopherNewport,CollegeUniversity,1
83588,AlvaroTeheran,1991,2,17,44,Draft,1610612755,Philadelphia,76ers,PHL,Houston,CollegeUniversity,0
184,BobbyPhills,1991,2,18,45,Draft,1610612749,Milwaukee,Bucks,MIL,SouthernUniversity,CollegeUniversity,1
30,RichardDumas,1991,2,19,46,Draft,1610612756,Phoenix,Suns,PHX,OklahomaState,CollegeUniversity,1
83590,KeithHughes,1991,2,20,47,Draft,1610612745,Houston,Rockets,HOU,Rutgers,CollegeUniversity,0
1134,IkeAustin,1991,2,21,48,Draft,1610612762,Utah,Jazz,UTH,ArizonaState,CollegeUniversity,1
357,GregSutton,1991,2,22,49,Draft,1610612759,SanAntonio,Spurs,SAN,OralRoberts,CollegeUniversity,1
83591,JoeyWright,1991,2,23,50,Draft,1610612756,Phoenix,Suns,PHX,Texas,CollegeUniversity,0
440,ZanTabak,1991,2,24,51,Draft,1610612745,Houston,Rockets,HOU,KKSplitCroatia,OtherTeamClub,1
83586,AnthonyJones,1991,2,25,52,Draft,1610612747,LosAngeles,Lakers,LAL,OralRoberts,CollegeUniversity,0
83589,VonMcDade,1991,2,26,53,Draft,1610612751,NewJersey,Nets,NJN,Milwaukee,CollegeUniversity,0
83593,MarcusKennedy,1991,2,27,54,Draft,1610612757,Portland,TrailBlazers,POR,EasternMichigan,CollegeUniversity,0
406,ShaquilleONeal,1992,1,1,1,Draft,1610612753,Orlando,Magic,ORL,LouisianaState,CollegeUniversity,1
297,AlonzoMourning,1992,1,2,2,Draft,1610612766,Charlotte,Hornets,CHH,Georgetown,CollegeUniversity,1
363,ChristianLaettner,1992,1,3,3,Draft,1610612750,Minnesota,Timberwolves,MIN,Duke,CollegeUniversity,1
754,JimJackson,1992,1,4,4,Draft,1610612742,Dallas,Mavericks,DAL,OhioState,CollegeUniversity,1
111,LaPhonsoEllis,1992,1,5,5,Draft,1610612743,Denver,Nuggets,DEN,NotreDame,CollegeUniversity,1
339,TomGugliotta,1992,1,6,6,Draft,1610612764,Washington,Bullets,WAS,NorthCarolinaState,CollegeUniversity,1
1005,WaltWilliams,1992,1,7,7,Draft,1610612758,Sacramento,Kings,SAC,Maryland,CollegeUniversity,1
103,ToddDay,1992,1,8,8,Draft,1610612749,Milwaukee,Bucks,MIL,Arkansas,CollegeUniversity,1
221,ClarWeatherspoon,1992,1,9,9,Draft,1610612755,Philadelphia,76ers,PHL,SouthernMississippi,CollegeUniversity,1
228,AdamKeefe,1992,1,10,10,Draft,1610612737,Atlanta,Hawks,ATL,Stanford,CollegeUniversity,1
109,RobertHorry,1992,1,11,11,Draft,1610612745,Houston,Rockets,HOU,Alabama,CollegeUniversity,1
114,HaroldMiner,1992,1,12,12,Draft,1610612748,Miami,Heat,MIA,SouthernCalifornia,CollegeUniversity,1
179,BryantStith,1992,1,13,13,Draft,1610612743,Denver,Nuggets,DEN,Virginia,CollegeUniversity,1
907,MalikSealy,1992,1,14,14,Draft,1610612754,Indiana,Pacers,IND,StJohnsNY,CollegeUniversity,1
324,AnthonyPeeler,1992,1,15,15,Draft,1610612747,LosAngeles,Lakers,LAL,Missouri,CollegeUniversity,1
1010,RandyWoods,1992,1,16,16,Draft,1610612746,LosAngeles,Clippers,LAC,LaSalle,CollegeUniversity,1
57,DougChristie,1992,1,17,17,Draft,1610612760,Seattle,SuperSonics,SEA,Pepperdine,CollegeUniversity,1
145,TracyMurray,1992,1,18,18,Draft,1610612759,SanAntonio,Spurs,SAN,CaliforniaLosAngeles,CollegeUniversity,1
931,DonMacLean,1992,1,19,19,Draft,1610612765,Detroit,Pistons,DET,CaliforniaLosAngeles,CollegeUniversity,1
93,HubertDavis,1992,1,20,20,Draft,1610612752,NewYork,Knicks,NYK,NorthCarolina,CollegeUniversity,1
468,JonBarry,1992,1,21,21,Draft,1610612738,Boston,Celtics,BOS,GeorgiaTech,CollegeUniversity,1
932,OliverMiller,1992,1,22,22,Draft,1610612756,Phoenix,Suns,PHX,Arkansas,CollegeUniversity,1
195,LeeMayberry,1992,1,23,23,Draft,1610612749,Milwaukee,Bucks,MIL,Arkansas,CollegeUniversity,1
84,LatrellSprewell,1992,1,24,24,Draft,1610612744,GoldenState,Warriors,GOS,Alabama,CollegeUniversity,1
771,ElmoreSpencer,1992,1,25,25,Draft,1610612746,LosAngeles,Clippers,LAC,NevadaLasVegas,CollegeUniversity,1
77138,DaveJohnson,1992,1,26,26,Draft,1610612757,Portland,TrailBlazers,POR,Syracuse,CollegeUniversity,1
780,ByronHouston,1992,1,27,27,Draft,1610612741,Chicago,Bulls,CHI,OklahomaState,CollegeUniversity,1
77486,MarlonMaxey,1992,2,1,28,Draft,1610612750,Minnesota,Timberwolves,MIN,TexasElPaso,CollegeUniversity,1
136,PJBrown,1992,2,2,29,Draft,1610612751,NewJersey,Nets,NJN,LouisianaTech,CollegeUniversity,1
399,SeanRooks,1992,2,3,30,Draft,1610612742,Dallas,Mavericks,DAL,Arizona,CollegeUniversity,1
78201,ReggieSmith,1992,2,4,31,Draft,1610612757,Portland,TrailBlazers,POR,TexasChristian,CollegeUniversity,1
85,BrentPrice,1992,2,5,32,Draft,1610612764,Washington,Bullets,WAS,Oklahoma,CollegeUniversity,1
101258,CoreyWilliams,1992,2,6,33,Draft,1610612741,Chicago,Bulls,CHI,OklahomaState,CollegeUniversity,1
1814,ChrisSmith,1992,2,7,34,Draft,1610612750,Minnesota,Timberwolves,MIN,Connecticut,CollegeUniversity,1
76148,TonyBennett,1992,2,8,35,Draft,1610612766,Charlotte,Hornets,CHH,WisconsinGreenBay,CollegeUniversity,1
1030,DuaneCooper,1992,2,9,36,Draft,1610612747,LosAngeles,Lakers,LAL,SouthernCalifornia,CollegeUniversity,1
77647,IsaiahMorris,1992,2,10,37,Draft,1610612748,Miami,Heat,MIA,Arkansas,CollegeUniversity,1
1120,ElmerBennett,1992,2,11,38,Draft,1610612737,Atlanta,Hawks,ATL,NotreDame,CollegeUniversity,1
1036,LitterialGreen,1992,2,12,39,Draft,1610612741,Chicago,Bulls,CHI,Georgia,CollegeUniversity,1
83597,SteveRogers,1992,2,13,40,Draft,1610612751,NewJersey,Nets,NJN,AlabamaState,CollegeUniversity,0
461,PopeyeJones,1992,2,14,41,Draft,1610612745,Houston,Rockets,HOU,MurrayState,CollegeUniversity,1
761,MattGeiger,1992,2,15,42,Draft,1610612748,Miami,Heat,MIA,GeorgiaTech,CollegeUniversity,1
390,SashaDanilovic,1992,2,16,43,Draft,1610612744,GoldenState,Warriors,GOS,KKPartizanSerbia,OtherTeamClub,1
83596,HenryWilliams,1992,2,17,44,Draft,1610612759,SanAntonio,Spurs,SAN,NorthCarolinaCharlotte,CollegeUniversity,0
12,ChrisKing,1992,2,18,45,Draft,1610612760,Seattle,SuperSonics,SEA,WakeForest,CollegeUniversity,1
438,RobertWerdann,1992,2,19,46,Draft,1610612743,Denver,Nuggets,DEN,StJohnsNY,CollegeUniversity,1
77644,DarrenMorningstar,1992,2,20,47,Draft,1610612738,Boston,Celtics,BOS,Pittsburgh,CollegeUniversity,1
76517,BrianDavis,1992,2,21,48,Draft,1610612756,Phoenix,Suns,PHX,Duke,CollegeUniversity,1
83599,RonEllis,1992,2,22,49,Draft,1610612756,Phoenix,Suns,PHX,LouisianaTech,CollegeUniversity,0
900,MattFish,1992,2,23,50,Draft,1610612744,GoldenState,Warriors,GOS,NorthCarolinaWilmington,CollegeUniversity,1
83600,TimBurroughs,1992,2,24,51,Draft,1610612750,Minnesota,Timberwolves,MIN,Jacksonville,CollegeUniversity,0
1099,MattSteigenga,1992,2,25,52,Draft,1610612741,Chicago,Bulls,CHI,MichiganState,CollegeUniversity,1
83598,CurtisBlair,1992,2,26,53,Draft,1610612745,Houston,Rockets,HOU,Richmond,CollegeUniversity,0
83595,BrettRoberts,1992,2,27,54,Draft,1610612758,Sacramento,Kings,SAC,MoreheadState,CollegeUniversity,0
185,ChrisWebber,1993,1,1,1,Draft,1610612753,Orlando,Magic,ORL,Michigan,CollegeUniversity,1
762,ShawnBradley,1993,1,2,2,Draft,1610612755,Philadelphia,76ers,PHL,BrighamYoung,CollegeUniversity,1
358,AnferneeHardaway,1993,1,3,3,Draft,1610612744,GoldenState,Warriors,GOS,Memphis,CollegeUniversity,1
469,JamalMashburn,1993,1,4,4,Draft,1610612742,Dallas,Mavericks,DAL,Kentucky,CollegeUniversity,1
375,IsaiahRider,1993,1,5,5,Draft,1610612750,Minnesota,Timberwolves,MIN,NevadaLasVegas,CollegeUniversity,1
384,CalbertCheaney,1993,1,6,6,Draft,1610612764,Washington,Bullets,WAS,Indiana,CollegeUniversity,1
310,BobbyHurley,1993,1,7,7,Draft,1610612758,Sacramento,Kings,SAC,Duke,CollegeUniversity,1
452,VinBaker,1993,1,8,8,Draft,1610612749,Milwaukee,Bucks,MIL,Hartford,CollegeUniversity,1
915,RodneyRogers,1993,1,9,9,Draft,1610612743,Denver,Nuggets,DEN,WakeForest,CollegeUniversity,1
283,LindseyHunter,1993,1,10,10,Draft,1610612765,Detroit,Pistons,DET,JacksonState,CollegeUniversity,1
275,AllanHouston,1993,1,11,11,Draft,1610612765,Detroit,Pistons,DET,Tennessee,CollegeUniversity,1
248,GeorgeLynch,1993,1,12,12,Draft,1610612747,LosAngeles,Lakers,LAL,NorthCarolina,CollegeUniversity,1
143,TerryDehere,1993,1,13,13,Draft,1610612746,LosAngeles,Clippers,LAC,SetonHall,CollegeUniversity,1
321,ScottHaskin,1993,1,14,14,Draft,1610612754,Indiana,Pacers,IND,OregonState,CollegeUniversity,1
346,DougEdwards,1993,1,15,15,Draft,1610612737,Atlanta,Hawks,ATL,FloridaState,CollegeUniversity,1
777,RexWalters,1993,1,16,16,Draft,1610612751,NewJersey,Nets,NJN,Kansas,CollegeUniversity,1
37,GregGraham,1993,1,17,17,Draft,1610612766,Charlotte,Hornets,CHH,Indiana,CollegeUniversity,1
1007,LutherWright,1993,1,18,18,Draft,1610612762,Utah,Jazz,UTH,SetonHall,CollegeUniversity,1
768,AcieEarl,1993,1,19,19,Draft,1610612738,Boston,Celtics,BOS,Iowa,CollegeUniversity,1
197,ScottBurrell,1993,1,20,20,Draft,1610612766,Charlotte,Hornets,CHH,Connecticut,CollegeUniversity,1
381,JamesRobinson,1993,1,21,21,Draft,1610612757,Portland,TrailBlazers,POR,Alabama,CollegeUniversity,1
168,ChrisMills,1993,1,22,22,Draft,1610612739,Cleveland,Cavaliers,CLE,Arizona,CollegeUniversity,1
911,ErvinJohnson,1993,1,23,23,Draft,1610612760,Seattle,SuperSonics,SEA,NewOrleans,CollegeUniversity,1
208,SamCassell,1993,1,24,24,Draft,1610612745,Houston,Rockets,HOU,FloridaState,CollegeUniversity,1
916,CorieBlount,1993,1,25,25,Draft,1610612741,Chicago,Bulls,CHI,Cincinnati,CollegeUniversity,1
903,GeertHammink,1993,1,26,26,Draft,1610612753,Orlando,Magic,ORL,LouisianaState,CollegeUniversity,1
1635,MalcolmMackey,1993,1,27,27,Draft,1610612756,Phoenix,Suns,PHX,GeorgiaTech,CollegeUniversity,1
446,LuciousHarris,1993,2,1,28,Draft,1610612742,Dallas,Mavericks,DAL,LongBeachState,CollegeUniversity,1
83611,SherronMills,1993,2,2,29,Draft,1610612750,Minnesota,Timberwolves,MIN,VirginiaCommonwealth,CollegeUniversity,0
49,GheorgheMuresan,1993,2,3,30,Draft,1610612764,Washington,Bullets,WAS,ElanBearnaisPauOrthezFrance,OtherTeamClub,1
76308,EversBurns,1993,2,4,31,Draft,1610612758,Sacramento,Kings,SAC,Maryland,CollegeUniversity,1
76732,AlphonsoFord,1993,2,5,32,Draft,1610612755,Philadelphia,76ers,PHL,MississippiValleyState,CollegeUniversity,1
35,EricRiley,1993,2,6,33,Draft,1610612742,Dallas,Mavericks,DAL,Michigan,CollegeUniversity,1
1577,DarnellMee,1993,2,7,34,Draft,1610612744,GoldenState,Warriors,GOS,WesternKentucky,CollegeUniversity,1
1055,EdStokes,1993,2,8,35,Draft,1610612748,Miami,Heat,MIA,Arizona,CollegeUniversity,1
83606,JohnBest,1993,2,9,36,Draft,1610612751,NewJersey,Nets,NJN,TennesseeTech,CollegeUniversity,0
89,NickVanExel,1993,2,10,37,Draft,1610612747,LosAngeles,Lakers,LAL,Cincinnati,CollegeUniversity,1
83602,ConradMcRae,1993,2,11,38,Draft,1610612764,Washington,Bullets,WAS,Syracuse,CollegeUniversity,0
83605,ThomasHill,1993,2,12,39,Draft,1610612754,Indiana,Pacers,IND,Duke,CollegeUniversity,0
316,RichardManning,1993,2,13,40,Draft,1610612737,Atlanta,Hawks,ATL,Washington,CollegeUniversity,1
83603,AnthonyReed,1993,2,14,41,Draft,1610612741,Chicago,Bulls,CHI,Tulane,CollegeUniversity,0
1817,AdonisJordan,1993,2,15,42,Draft,1610612760,Seattle,SuperSonics,SEA,Kansas,CollegeUniversity,1
76852,JoshGrant,1993,2,16,43,Draft,1610612743,Denver,Nuggets,DEN,Utah,CollegeUniversity,1
83601,AlexHolcombe,1993,2,17,44,Draft,1610612758,Sacramento,Kings,SAC,Baylor,CollegeUniversity,0
935,BryonRussell,1993,2,18,45,Draft,1610612762,Utah,Jazz,UTH,LongBeachState,CollegeUniversity,1
77846,RichardPetruska,1993,2,19,46,Draft,1610612745,Houston,Rockets,HOU,CaliforniaLosAngeles,CollegeUniversity,1
43,ChrisWhitney,1993,2,20,47,Draft,1610612759,SanAntonio,Spurs,SAN,Clemson,CollegeUniversity,1
78329,KevinThompson,1993,2,21,48,Draft,1610612757,Portland,TrailBlazers,POR,NorthCarolinaState,CollegeUniversity,1
83608,MarkBuford,1993,2,22,49,Draft,1610612756,Phoenix,Suns,PHX,MississippiValleyState,CollegeUniversity,0
83607,MarceloNicola,1993,2,23,50,Draft,1610612745,Houston,Rockets,HOU,SaskiBaskoniaSpain,OtherTeamClub,0
83604,SpencerDunkley,1993,2,24,51,Draft,1610612754,Indiana,Pacers,IND,Delaware,CollegeUniversity,0
46,MikePeplowski,1993,2,25,52,Draft,1610612758,Sacramento,Kings,SAC,MichiganState,CollegeUniversity,1
83610,LeonardWhite,1993,2,26,53,Draft,1610612746,LosAngeles,Clippers,LAC,SouthernUniversity,CollegeUniversity,0
83609,ByronWilson,1993,2,27,54,Draft,1610612756,Phoenix,Suns,PHX,Utah,CollegeUniversity,0
299,GlennRobinson,1994,1,1,1,Draft,1610612749,Milwaukee,Bucks,MIL,Purdue,CollegeUniversity,1
467,JasonKidd,1994,1,2,2,Draft,1610612742,Dallas,Mavericks,DAL,California,CollegeUniversity,1
255,GrantHill,1994,1,3,3,Draft,1610612765,Detroit,Pistons,DET,Duke,CollegeUniversity,1
923,DonyellMarshall,1994,1,4,4,Draft,1610612750,Minnesota,Timberwolves,MIN,Connecticut,CollegeUniversity,1
436,JuwanHoward,1994,1,5,5,Draft,1610612764,Washington,Bullets,WAS,Michigan,CollegeUniversity,1
412,SharoneWright,1994,1,6,6,Draft,1610612755,Philadelphia,76ers,PHL,Clemson,CollegeUniversity,1
441,LamondMurray,1994,1,7,7,Draft,1610612746,LosAngeles,Clippers,LAC,California,CollegeUniversity,1
258,BrianGrant,1994,1,8,8,Draft,1610612758,Sacramento,Kings,SAC,Xavier,CollegeUniversity,1
376,EricMontross,1994,1,9,9,Draft,1610612738,Boston,Celtics,BOS,NorthCarolina,CollegeUniversity,1
224,EddieJones,1994,1,10,10,Draft,1610612747,LosAngeles,Lakers,LAL,Temple,CollegeUniversity,1
435,CarlosRogers,1994,1,11,11,Draft,1610612760,Seattle,SuperSonics,SEA,TennesseeState,CollegeUniversity,1
234,KhalidReeves,1994,1,12,12,Draft,1610612748,Miami,Heat,MIA,Arizona,CollegeUniversity,1
147,JalenRose,1994,1,13,13,Draft,1610612743,Denver,Nuggets,DEN,Michigan,CollegeUniversity,1
212,YinkaDare,1994,1,14,14,Draft,1610612751,NewJersey,Nets,NJN,GeorgeWashington,CollegeUniversity,1
15,EricPiatkowski,1994,1,15,15,Draft,1610612754,Indiana,Pacers,IND,Nebraska,CollegeUniversity,1
32,CliffordRozier,1994,1,16,16,Draft,1610612744,GoldenState,Warriors,GOS,Louisville,CollegeUniversity,1
243,AaronMcKie,1994,1,17,17,Draft,1610612757,Portland,TrailBlazers,POR,Temple,CollegeUniversity,1
211,EricMobley,1994,1,18,18,Draft,1610612749,Milwaukee,Bucks,MIL,Pittsburgh,CollegeUniversity,1
434,TonyDumas,1994,1,19,19,Draft,1610612742,Dallas,Mavericks,DAL,MissouriKansasCity,CollegeUniversity,1
189,BJTyler,1994,1,20,20,Draft,1610612755,Philadelphia,76ers,PHL,Texas,CollegeUniversity,1
54,DickeySimpkins,1994,1,21,21,Draft,1610612741,Chicago,Bulls,CHI,Providence,CollegeUniversity,1
223,BillCurley,1994,1,22,22,Draft,1610612759,SanAntonio,Spurs,SAN,BostonCollege,CollegeUniversity,1
445,WesleyPerson,1994,1,23,23,Draft,1610612756,Phoenix,Suns,PHX,Auburn,CollegeUniversity,1
42,MontyWilliams,1994,1,24,24,Draft,1610612752,NewYork,Knicks,NYK,NotreDame,CollegeUniversity,1
65,GregMinor,1994,1,25,25,Draft,1610612746,LosAngeles,Clippers,LAC,Louisville,CollegeUniversity,1
369,CharlieWard,1994,1,26,26,Draft,1610612752,NewYork,Knicks,NYK,FloridaState,CollegeUniversity,1
240,BrooksThompson,1994,1,27,27,Draft,1610612753,Orlando,Magic,ORL,OklahomaState,CollegeUniversity,1
83619,DeonThomas,1994,2,1,28,Draft,1610612742,Dallas,Mavericks,DAL,Illinois,CollegeUniversity,0
226,AntonioLang,1994,2,2,29,Draft,1610612756,Phoenix,Suns,PHX,Duke,CollegeUniversity,1
458,HowardEisley,1994,2,3,30,Draft,1610612750,Minnesota,Timberwolves,MIN,BostonCollege,CollegeUniversity,1
83620,RodneyDent,1994,2,4,31,Draft,1610612753,Orlando,Magic,ORL,Kentucky,CollegeUniversity,0
29,JimMcIlvaine,1994,2,5,32,Draft,1610612764,Washington,Bullets,WAS,Marquette,CollegeUniversity,1
308,DerrickAlston,1994,2,6,33,Draft,1610612755,Philadelphia,76ers,PHL,Duquesne,CollegeUniversity,1
1093,GaylonNickerson,1994,2,7,34,Draft,1610612737,Atlanta,Hawks,ATL,OklahomaState,CollegeUniversity,1
63,MichaelSmith,1994,2,8,35,Draft,1610612758,Sacramento,Kings,SAC,Providence,CollegeUniversity,1
83612,AndreiFetisov,1994,2,9,36,Draft,1610612738,Boston,Celtics,BOS,CBValladolidSpain,OtherTeamClub,0
112,DontonioWingfield,1994,2,10,37,Draft,1610612760,Seattle,SuperSonics,SEA,Cincinnati,CollegeUniversity,1
241,DarrinHancock,1994,2,11,38,Draft,1610612766,Charlotte,Hornets,CHH,Kansas,CollegeUniversity,1
292,AnthonyMiller,1994,2,12,39,Draft,1610612744,GoldenState,Warriors,GOS,MichiganState,CollegeUniversity,1
1067,JeffWebster,1994,2,13,40,Draft,1610612748,Miami,Heat,MIA,Oklahoma,CollegeUniversity,1
